url,type,domain,ip_address
http://torcache.net/torrent/2463A34D382BCD98F471FB5A7F028D2B49EBE011.torrent?title=[kickass.to]vmware.workstation.9.0.2.build.1031769.final.serial,benign,torcache.net,104.247.81.11
http://torcache.net/torrent/C17420F0CEB6D995732BAE67BD73B51B505005EA.torrent?title=[kickass.to]counter.strike.source,benign,torcache.net,104.247.81.11
burbed.com/,benign,burbed.com,64.190.63.111
wanderingcommuter.blogspot.com/2009/10/are-philippine-gay-indie-films-really.html,benign,wanderingcommuter.blogspot.com,74.125.134.132
mafiaslugger.blogspot.com/,benign,mafiaslugger.blogspot.com,74.125.134.132
johndouglasmindhunter.com/forums/viewtopic.php?t=6383,benign,johndouglasmindhunter.com,15.197.142.173
allensarchiveofearlyoldcountrymusic.blogspot.com/2011/01/fred-van-eps-vess-l-ossman-kings-of.html,benign,allensarchiveofearlyoldcountrymusic.blogspot.com,74.125.134.132
yougabsports.com/pt/The-Almost-All-Time-San-Diego-Chargers/blog.htm,benign,yougabsports.com,52.200.100.0
5tothrive.net/cgi-bin/mt/mt-search.cgi?blog_id=1&tag=kaiser&limit=20,benign,5tothrive.net,198.185.159.144
http://torcache.net/torrent/A53109A89F38C9D0BACB394E51703AE921F56967.torrent?title=[kickass.to]dum.laga.ke.haisha.2015.720p.blu.ray.hindi.x264.ac3.5.1.mafiaking.m2tv,benign,torcache.net,104.247.81.11
docstoc.com/docs/22027831/Council-on-Foreign-Relations--CFR--Membership-Lists-1950-2005,benign,docstoc.com,34.102.136.180
sites.google.com/a/woodplanning.com/www/,benign,sites.google.com,172.217.193.113
docstoc.com/docs/66806077/1996-FORD-F-SERIES,benign,docstoc.com,34.102.136.180
m2movie.blogspot.com/2011/05/watch-game-2011-hindi-movie-online.html,benign,m2movie.blogspot.com,74.125.134.132
http://torrentdn.com/bbs/s.php?bo_table=torrent_util&wr_id=15244&k=%ED%8F%AC%ED%86%A0%EC%83%B5&page=1,benign,torrentdn.com,3.130.253.23
rightsideva.blogspot.com/2010/11/is-hockey-stick-prof-michael-mann.html,benign,rightsideva.blogspot.com,74.125.134.132
1972topps.blogspot.com/2009/03/77-ron-theobald.html,benign,1972topps.blogspot.com,74.125.134.132
dibussi.com/2010/10/unpacking-a-chinese-companys-land-grab-in-cameroon.html,benign,dibussi.com,15.197.142.173
mp3raid.com/music/justin_mcroberts.html,benign,mp3raid.com,15.197.142.173
maritimeupdates.com/index.php?option=com_content&amp;task=view&amp;id=38724&amp;Itemid=69,benign,maritimeupdates.com,52.71.57.184
mymindseye.com/,benign,mymindseye.com,23.227.38.32
http://tobogo.net/cdsb/board.php?board=issue&bm=view&no=2338&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,67.227.226.240
lima-ny.org/,benign,lima-ny.org,185.230.63.107
http://torcache.net/torrent/722B98D9F645DF03E5D760EBD58F8D36A6EAFF3B.torrent?title=[kickass.to]sword.of.vengeance.2015.720p.brrip.x264.yify,benign,torcache.net,104.247.81.11
http://torcache.net/torrent/3B72AAC22AE198BDF5CD9EDE72F8E118E8371008.torrent?title=[kickass.to]game.of.thrones.s05e05.720p.hdtv.x264.0sec,benign,torcache.net,104.247.81.11
r1ma.blogspot.com/2011/11/anais-pouliot-in-diva-by-anthony-maule.html,benign,r1ma.blogspot.com,74.125.134.132
myeasyauction.com/,benign,myeasyauction.com,15.197.142.173
docstoc.com/docs/6132660/History_of_Stoke_City_FC,benign,docstoc.com,34.102.136.180
http://tobogo.net/cdsb/board.php?board=storymusic&bm=view&no=250&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,67.227.226.240
wordiq.com/definition/Public_art,benign,wordiq.com,15.197.142.173
brokenbells.com/,benign,brokenbells.com,185.230.63.107
czechsouvenirs.com/czech-dvd/,benign,czechsouvenirs.com,34.205.242.146
tao-garden.com/Inst1/,benign,tao-garden.com,15.197.142.173
batlyrics.com/come_to_me-lyrics-france_joli.html,benign,batlyrics.com,3.140.13.188
jasa-blues.blogspot.com/,benign,jasa-blues.blogspot.com,74.125.134.132
http://torcache.net/torrent/9154FAAD712957FD02C9507EB9A583DF724A7683.torrent?title=[kickass.to]grand.theft.auto.v.reloaded,benign,torcache.net,104.247.81.11
fleshspot.com/sites/arielrebel/,benign,fleshspot.com,52.128.23.153
miningforthetruthinmelancthon.blogspot.com/,benign,miningforthetruthinmelancthon.blogspot.com,74.125.134.132
digital-copyright.ca/node/5337,benign,digital-copyright.ca,216.40.34.41
vaughnclark.com/,benign,vaughnclark.com,15.197.142.173
cartoonhalloffame.org/2005/12/iwerks-ub.html,benign,cartoonhalloffame.org,199.59.243.223
pul.se/Web-Rumblings-Buffalo-Bills-Links-12-29-Aaron-Carter-6ZW6eaHH8EZS,benign,pul.se,15.197.142.173
chacha.com/question/how-tall-is-john-mayberry-jr,benign,chacha.com,170.33.13.246
vancouveradvertising.blogspot.com/,benign,vancouveradvertising.blogspot.com,74.125.134.132
thesubversivesounds.blogspot.com/2007/02/buggs-beetle-beat.html,benign,thesubversivesounds.blogspot.com,74.125.134.132
madhatters.me.uk/2010/03/07/sarah-phillips-autumn/,benign,madhatters.me.uk,104.247.81.51
perfectpeople.net/celebrity-star/306/mira-sorvino.htm,benign,perfectpeople.net,64.91.240.248
lillies-flowers.blogspot.com/,benign,lillies-flowers.blogspot.com,74.125.134.132
192.com/atoz/people/watkins/daniel/,benign,192.com,151.139.128.10
rockerparis.blogspot.com/,benign,rockerparis.blogspot.com,74.125.134.132
williamsmorrisonlight.net/Bio/JohnLight.asp,benign,williamsmorrisonlight.net,199.59.243.223
theracinginquirer.blogspot.com/2011/09/freshman-pacers-featured-at-freehold.html,benign,theracinginquirer.blogspot.com,74.125.134.132
northcarolinashandyman.com/,benign,northcarolinashandyman.com,64.29.151.221
tamilnewsnetwork.com/2010/10/18/birth-centenary-of-v-navaratnam-pioneer-of-tamil-eelam-polity/,benign,tamilnewsnetwork.com,172.64.80.1
the-sugarandspice-in-you.blogspot.com/,benign,the-sugarandspice-in-you.blogspot.com,74.125.134.132
m.yahoo.com/w/sports/home/experts/article?offset=0&urn=urn%3Anewsml%3Asports.yahoo%2Cyhoo%3A20050301%3Apga%2Carticle%2Cbr-lateralhazard-murphy_cantley_is_future_star_082911%3A1&.ts=1314643797&.ysid=F8v9AuxNE6gvs9Vud6Bhyo3s&.intl=US&.lang=en,benign,m.yahoo.com,69.147.92.12
http://torcache.net/torrent/955C5FDBC91A9D4D79F8AB301F49B205BEBC4865.torrent?title=[kickass.to]the.originals.s02e18.hdtv.x264.lol.ettv,benign,torcache.net,104.247.81.11
findstructuredsettlements.blogspot.com/,benign,findstructuredsettlements.blogspot.com,74.125.134.132
universityguides.com/index.jsp?source=UG65k&OVRAW=list%20of%20delta%20sigma%20theta%20chapters&OVKEY=delta%20sigma%20theta%20undergraduate%20chapter&OVMTC=advanced&OVADID=5146222013&OVKWID=53821256513,benign,universityguides.com,52.128.23.153
warriorsigningday.blogspot.com/,benign,warriorsigningday.blogspot.com,74.125.134.132
littlelaptopshop.com/,benign,littlelaptopshop.com,74.220.199.9
upperplayground.com/tag/shooty-babbitt,benign,upperplayground.com,23.227.38.32
docstoc.com/docs/62494868/Winslow-Information,benign,docstoc.com,34.102.136.180
thetexashillcountry.blogspot.com/,benign,thetexashillcountry.blogspot.com,74.125.134.132
capsbicycleshop.com/,benign,capsbicycleshop.com,23.227.38.65
open-site.org/Science/Aerospace/Space_Flight/Astronauts/C/Chamitoff%2C_Gregory,benign,open-site.org,34.102.136.180
3phasepower.org/3phasedistribution.htm,benign,3phasepower.org,67.227.226.240
http://torcache.net/torrent/56C3BD7EEFF8952D82C14251DE621F334E7E3D45.torrent?title=[kickass.to]counter.strike.source.v2230303.full.autoupdate.multilanguage,benign,torcache.net,104.247.81.11
infozine.com/news/stories/op/storiesView/sid/10872/,benign,infozine.com,15.197.142.173
prgcommunications.com/experience/transportation/,benign,prgcommunications.com,34.102.136.180
http://tobogo.net/cdsb/board.php?board=humor&bm=view&no=1910&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,67.227.226.240
epodunk.com/cgi-bin/genInfo.php?locIndex=22728,benign,epodunk.com,15.197.142.173
unicornsndragons.com/,benign,unicornsndragons.com,34.102.136.180
berlinpainting.com/,benign,berlinpainting.com,3.64.163.50
92ndma.org/325thBSHistory.html,benign,92ndma.org,208.91.197.132
192.com/atoz/business/dunoon-pa23/libraries/argyll-bute-library-headquarters/713fe8219666d2446f6d62c97f0a431aaadd241e/ml/,benign,192.com,151.139.128.10
roboticempirenews.blogspot.com/2011/01/new-releaseshirt-from-isis-repress-from.html,benign,roboticempirenews.blogspot.com,74.125.134.132
http://xossip.com/forumdisplay.php?s=1a0185aef96dc82d1f523a00d7134802&f=29&sort=voteavg,benign,xossip.com,69.16.230.226
artscenecal.com/Announcements/1207/SJHelfen1207.html,benign,artscenecal.com,34.102.136.180
rapidog.com/nikki-yanofsky-i-believe-rapidshare.html,benign,rapidog.com,15.197.142.173
wordiq.com/definition/Football_Association_of_Wales,benign,wordiq.com,15.197.142.173
jfkairportguide.com/arrivals-departures.html,benign,jfkairportguide.com,15.197.142.173
bishopclark.org/index.php?link=bishop,benign,bishopclark.org,15.197.142.173
lnmlicensing.com/,benign,lnmlicensing.com,23.227.38.32
aspecialthing.com/,benign,aspecialthing.com,34.102.136.180
benlongfrescotrail.org/,benign,benlongfrescotrail.org,34.102.136.180
nuvospa.com/,benign,nuvospa.com,3.64.163.50
benbabylonnumber1.blogspot.com/,benign,benbabylonnumber1.blogspot.com,74.125.134.132
jasonballmusic.com/,benign,jasonballmusic.com,205.178.189.131
http://torcache.net/torrent/73353BF5B239B2FD1401BF51654209709C15F222.torrent?title=[kickass.to]billboard.hot.100.singles.chart.11.april.2015.itake.glodls,benign,torcache.net,104.247.81.11
46eqez.blogspot.com/2011/05/charlene-tilton-now.html,benign,46eqez.blogspot.com,74.125.134.132
desivideonetwork.com/view/ewajq9l28/kabhi-alvida-na-kehna-title-song-full-video-shahrukh-khan/,benign,desivideonetwork.com,34.205.242.146
driversoftware.com/businesses.php/eicon-technology-drivers/4753,benign,driversoftware.com,75.2.26.18
nuit-blanche.blogspot.com/2011/10/q-with-marco-duarte-and-dror-baron.html,benign,nuit-blanche.blogspot.com,74.125.134.132
http://tobogo.net/cdsb/board.php?board=knowhow&bm=view&no=978&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,67.227.226.240
http://torcache.net/torrent/D44B84470AF3F6BF713CF87FD7A323690C1D7F7A.torrent?title=[kickass.to]baby.2015.hindi.720p.hdrip.x264.aac.hon3y,benign,torcache.net,104.247.81.11
http://torcache.net/torrent/2738FFAAC0488D2B4838AC558D2B636D80712449.torrent?title=[kickass.to]penny.dreadful.s01e02.xvid.ajaxen,benign,torcache.net,104.247.81.11
bronteblog.blogspot.com/2011/09/jane-eyre-2011-review.html,benign,bronteblog.blogspot.com,74.125.134.132
descendantsdepierrelefebvre.blogspot.com/2008/08/marie-parent.html,benign,descendantsdepierrelefebvre.blogspot.com,74.125.134.132
btjunkie.org/torrent/Malcolm-and-Eddie-Season-3/4358def87b3c55eb90e65f12d8390889852299fe663b,benign,btjunkie.org,34.102.136.180
slideball.blogspot.com/,benign,slideball.blogspot.com,74.125.134.132
sbccfilmreviews.org/?p=9276,benign,sbccfilmreviews.org,15.197.142.173
websters-online-dictionary.org/definition/duchess,benign,websters-online-dictionary.org,34.102.136.180
eastbayproperty.com/,benign,eastbayproperty.com,76.223.105.230
us-city-home.com/missouri/belton/whats_around/military_installation/Marine_Corps_Reserve_Support_Command_Kansas_City-7267556.html,benign,us-city-home.com,199.59.243.223
greenecountyiowa.com/,benign,greenecountyiowa.com,34.102.136.180
eastmans.com/,benign,eastmans.com,23.236.62.147
kcathomedads.blogspot.com/2009/10/activity-ghost-tours-john-wornall-house.html,benign,kcathomedads.blogspot.com,74.125.134.132
daliawood.com/,benign,daliawood.com,34.102.136.180
tvrage.com/person/id-354494/Garrett+Backstrom,benign,tvrage.com,172.64.80.1
bestzilla.com/J/Jayne_Heitmeyer/,benign,bestzilla.com,208.91.197.27
culturemob.com/naked-katy-perry-and-will-cotton-make-california-candy,benign,culturemob.com,13.248.216.40
asiaenvironmentalpartners.com/,benign,asiaenvironmentalpartners.com,208.91.197.27
rivals.yahoo.com/ncaa/football/recruiting/player-Chris-Leak-9027,benign,rivals.yahoo.com,69.147.92.12
canvaz.com/place/m/maskell.htm,benign,canvaz.com,3.64.163.50
ca.sports.yahoo.com/nhl/teams/cgy/stats,benign,ca.sports.yahoo.com,69.147.92.12
macongeorgia.com/,benign,macongeorgia.com,52.128.23.153
companieshouseireland.blogspot.com/,benign,companieshouseireland.blogspot.com,74.125.134.132
tokyohairstyles.blogspot.com/2009/11/japanese-idol-aiba-masaki.html,benign,tokyohairstyles.blogspot.com,74.125.134.132
rivals.yahoo.com/ncaa/basketball/players/88829,benign,rivals.yahoo.com,69.147.92.12
dogfederationofnewyork.blogspot.com/,benign,dogfederationofnewyork.blogspot.com,74.125.134.132
goinnativerecords.com/,benign,goinnativerecords.com,15.197.142.173
tcpca.org/node/1007,benign,tcpca.org,198.185.159.144
lumal.com/commercial/Culture/tv-films.html,benign,lumal.com,52.128.23.153
deepazworld.blogspot.com/,benign,deepazworld.blogspot.com,74.125.134.132
blackinformant.com/remember/black-achievement-in-the-shadow-of-slavery-boley-oklahoma,benign,blackinformant.com,3.94.41.167
americaswealthmanagementshow.com/kansascity/,benign,americaswealthmanagementshow.com,15.197.142.173
countyhistory.com/montgomery/start.html,benign,countyhistory.com,15.197.142.173
nyhystericalsociety.com/comedy-agents.htm,benign,nyhystericalsociety.com,76.223.105.230
classicchristianscience.com/Classic_Christian_Science/Q_%26_A.html,benign,classicchristianscience.com,34.102.136.180
bananasmusic.com/productdetail.asp/pid_8998/productname_Fender-Reggie-Hamilton-Standard-Jazz-Bass,benign,bananasmusic.com,23.227.38.32
heavy-metal-rock-fan.blogspot.com/,benign,heavy-metal-rock-fan.blogspot.com,74.125.134.132
perfectpeople.net/celebrity-star/14167/danny-wells.htm,benign,perfectpeople.net,64.91.240.248
http://pornsharing.com/round-assed-latina-hottie-tia-cyrus-takes-huge-black-dick_v78711,benign,pornsharing.com,64.190.63.111
suvana.com/canada/Quebec-airport-transportation.html,benign,suvana.com,45.56.79.23
djatrak.com/downloads/,benign,djatrak.com,15.197.142.173
docstoc.com/docs/33981304/Chemical,benign,docstoc.com,34.102.136.180
bscn.com/~harryv/dawson.htm,benign,bscn.com,185.230.63.171
interbent.com/celebrity-drug-related-deaths/,benign,interbent.com,204.11.56.48
indiefilmproducer.blogspot.com/,benign,indiefilmproducer.blogspot.com,74.125.134.132
czechproperty.blogspot.com/,benign,czechproperty.blogspot.com,74.125.134.132
vincennestractor.com/,benign,vincennestractor.com,209.17.116.163
phyllisdilleralameda.blogspot.com/,benign,phyllisdilleralameda.blogspot.com,74.125.134.132
tripwiser.com/trip_destination-Quebec_Canada?itiNodeId=8ad198fc0cbeb4e4010cbece6e3a0f27&eType=site,benign,tripwiser.com,86.105.245.69
123people.co.uk/s/mike+duxbury,benign,123people.co.uk,104.247.82.52
flagfootball.org/SiteUnitedStatesIndex.htm,benign,flagfootball.org,34.102.136.180
morgancollins.com/,benign,morgancollins.com,52.128.23.153
danasease.blogspot.com/,benign,danasease.blogspot.com,74.125.134.132
torrentdeluxe.com/torrents/195273-ne-yo-libra-scale-cdrip-full-album-2010.html,benign,torrentdeluxe.com,3.64.163.50
kctwistersvolleyball.com/,benign,kctwistersvolleyball.com,76.223.105.230
comedybritain.co.uk/comedians,benign,comedybritain.co.uk,85.233.160.22
btjunkie.org/torrent/Cryptopsy-discography/5575ebad4f4e5fcc9ba69c991e7c85793f91a0f5bdb5,benign,btjunkie.org,34.102.136.180
cheapatlanticcity.com/atlantic-city-casinos/showboat-casino,benign,cheapatlanticcity.com,3.18.7.81
http://torcache.net/torrent/B04A932DA73946BDFF11573802B521B3CB6AC429.torrent?title=[kickass.to]xilisoft.video.converter.ultimate.v7.7.0.build.20121224.keygen,benign,torcache.net,104.247.81.11
brooklynitalians.org/,benign,brooklynitalians.org,198.185.159.145
spagettioos.blogspot.com/2010/05/it-seems-like-frances-bean-cobain-is.html,benign,spagettioos.blogspot.com,74.125.134.132
sonofcodmansquare.blogspot.com/,benign,sonofcodmansquare.blogspot.com,74.125.134.132
famegame.com/event/HOLIDAY_HOUSE_Gala_Preview_Party_benefiting_the_Great_NYC_affiliate_of_SUSAN_G__KOMEN_for_THE_CURE/2008-11-03/,benign,famegame.com,15.197.142.173
http://torrentdn.com/bbs/s.php?bo_table=torrent_tv&wr_id=80722&k=%EB%AA%A9%EC%86%8C%EB%A6%AC&page=1,benign,torrentdn.com,3.130.204.160
hddregenerator.net/hdd-regenerator-at-work.html,benign,hddregenerator.net,103.224.212.221
scrapmetalpricesandauctions.com/2011/10/scrap-steel-h2-hms-and-iron-prices-fall-a-little/,benign,scrapmetalpricesandauctions.com,34.102.136.180
moslemkids.com/,benign,moslemkids.com,15.197.142.173
mlsdraft.com/2010/01/mls-waivers-rules.html,benign,mlsdraft.com,52.71.57.184
websters-online-dictionary.org/definitions/Kenyon?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=Kenyon&sa=Search,benign,websters-online-dictionary.org,34.102.136.180
georgerobertsins.com/starke.html,benign,georgerobertsins.com,23.236.62.147
coursework4you.co.uk/essays-and-dissertations/general-business/strategic-models/pest-analysis/C_M_47_PEST_analysis_of_Topshop_clothing_retailer.php,benign,coursework4you.co.uk,199.59.243.223
quickr.org/Rogers_Montreal_705_rue_Ste_Catherine_Ouest_Eaton_Centre_Unit_214_Phone_Number,benign,quickr.org,34.102.136.180
cabinetalternatives.com/,benign,cabinetalternatives.com,34.102.136.180
eu33.com/records-Burke/,benign,eu33.com,52.128.23.153
divxturka.net/divx-download/76105-cherry-falls-2000-a.html,benign,divxturka.net,67.227.226.241
dzong2.blogspot.com/2009/11/oscar-foreign-film-2010-eastern-europe.html,benign,dzong2.blogspot.com,74.125.134.132
youronlineguide.blogspot.com/2009/05/lopez-vs-lontchi-live-streaming-juanma.html,benign,youronlineguide.blogspot.com,74.125.134.132
stingray.tv-series.com/,benign,stingray.tv-series.com,3.64.163.50
norman-wright.com/since.htm,benign,norman-wright.com,198.185.159.145
localism.com/qc/cities,benign,localism.com,52.128.23.153
worldfootballers.com/player.php?ID=759&Crumb=country,benign,worldfootballers.com,3.64.163.50
american-industry.com/goods/Silver/,benign,american-industry.com,34.102.136.180
househunt.com/NJ/,benign,househunt.com,3.64.163.50
museorigins.blogspot.com/,benign,museorigins.blogspot.com,74.125.134.132
1m1f.com/Reticuli/,benign,1m1f.com,54.161.222.85
professionals.tv-series.com/,benign,professionals.tv-series.com,3.64.163.50
http://torrentdn.com/bbs/s.php?bo_table=torrent_tv&wr_id=83771&k=%EA%B5%AC%EC%97%AC%EC%B9%9C%ED%81%B4%EB%9F%BD&page=1,benign,torrentdn.com,3.130.204.160
maconcountyhealth.org/RestaurantScores.aspx,benign,maconcountyhealth.org,35.172.94.1
dealarmstrong.com/,benign,dealarmstrong.com,34.102.136.180
winbeginners.com/,benign,winbeginners.com,45.56.79.23
aroza48.blogspot.com/,benign,aroza48.blogspot.com,74.125.134.132
ncrittenden.blogspot.com/,benign,ncrittenden.blogspot.com,74.125.134.132
ladyantebellum.com/news/lady-our-kind-love-becomes-3rd-1-double-platinum-album-need-you-now,benign,ladyantebellum.com,15.197.142.173
123people.co.uk/s/pauline+gordon,benign,123people.co.uk,104.247.82.52
eroticafilms.blogspot.com/2010/12/henri-pachard-babylon-pink-1979.html,benign,eroticafilms.blogspot.com,74.125.134.132
esksfans.com/forum/showthread.php?26523-Danny-Maciocia-Interviewed-On-CTV,benign,esksfans.com,15.197.142.173
locus-international.com/,benign,locus-international.com,198.185.159.144
latavolamarche.blogspot.com/2010/01/top-5-romantic-italian-films.html,benign,latavolamarche.blogspot.com,74.125.134.132
thetachi.info/,benign,thetachi.info,34.102.136.180
baseball-ranting.blogspot.com/2005/04/ray-lankford-wing-of-hall-of-fame.html,benign,baseball-ranting.blogspot.com,74.125.134.132
servinghistory.com/topics/WLIO::sub::News_Team,benign,servinghistory.com,45.56.79.23
wopsploitation.blogspot.com/2009/07/visiting-hours1982djean-claude-lord.html,benign,wopsploitation.blogspot.com,74.125.134.132
simbayradio.blogspot.com/,benign,simbayradio.blogspot.com,74.125.134.132
kaco.com/KBay.HTM,benign,kaco.com,185.230.63.171
breesegenealogy.blogspot.com/2011/06/limmigrants-francais-filles-marie.html,benign,breesegenealogy.blogspot.com,74.125.134.132
momandpopmusic.com/,benign,momandpopmusic.com,198.185.159.144
reneritchie.com/,benign,reneritchie.com,216.40.34.41
tombennettphotography.com/flam.aspx,benign,tombennettphotography.com,198.185.159.144
naymz.com/heidimeier2143020,benign,naymz.com,34.102.136.180
http://tobogo.net/cdsb/board.php?board=love&bm=view&no=82&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,67.227.226.240
lashlarueband.com/,benign,lashlarueband.com,185.230.63.171
westggsa.blogspot.com/2008/03/interessanthede-uit-e-sagi-11.html,benign,westggsa.blogspot.com,74.125.134.132
isaacjamesblog.com/,benign,isaacjamesblog.com,34.102.136.180
http://pornsharing.com/cute-blonde-gets-her-ass-hole-stretched-by-black-dick_v59861,benign,pornsharing.com,64.190.63.111
oneartworld.com/artists/Zi-/,benign,oneartworld.com,192.0.78.24
mp3boo.com/download-mp3/lostprophets-liberation-transmission.htm,benign,mp3boo.com,67.227.226.241
resershop.blogspot.com/2008/07/trail-building-at-aj-jolly-park.html,benign,resershop.blogspot.com,74.125.134.132
finance.yahoo.com/q?s=umbf,benign,finance.yahoo.com,69.147.92.12
techfellow.com/disruptive-innovation/scott-banister,benign,techfellow.com,52.128.23.153
volatilephotography.blogspot.com/2008_07_01_archive.html,benign,volatilephotography.blogspot.com,74.125.134.132
jdco.org/index5.html,benign,jdco.org,34.102.136.180
askbiography.com/bio/1976_Kansas_City_Chiefs_season.html,benign,askbiography.com,127.0.0.1
rudysbarnyc.com/,benign,rudysbarnyc.com,23.227.38.65
http://torrentdn.com/bbs/s.php?bo_table=torrent_variety&wr_id=113955&k=%EB%AA%A9%EC%86%8C%EB%A6%AC&page=1,benign,torrentdn.com,3.130.204.160
boston1775.blogspot.com/2008/12/asa-pollard-casualty-on-bunkers-hill.html,benign,boston1775.blogspot.com,74.125.134.132
skullfracturingmetal.blogspot.com/2011/10/warbringer-america-torn-asunder.html,benign,skullfracturingmetal.blogspot.com,74.125.134.132
tntvideo.com/,benign,tntvideo.com,54.161.222.85
tinkerandtheprimes.com/,benign,tinkerandtheprimes.com,198.185.159.144
hollywoodtimemachine.blogspot.com/2007/11/vitaphone-shorts-in-new-dvd-release-of.html,benign,hollywoodtimemachine.blogspot.com,74.125.134.132
huntercompteam.blogspot.com/2009/02/j4s5s-bring-home-6-gold2-silver3-bronze.html,benign,huntercompteam.blogspot.com,74.125.134.132
lyricsbay.com/diane_dufresne_lyrics.html,benign,lyricsbay.com,199.59.243.223
missuniverse.com/galleries/view/990,benign,missuniverse.com,23.236.62.147
starting-points.blogspot.com/2011/05/syrian-president-assad-blows-his.html,benign,starting-points.blogspot.com,74.125.134.132
http://torcache.net/torrent/27B80D301E714AB89324EFB8FA3EE613317854DD.torrent?title=[kickass.to]kinpatu86.0034.april.o.neil.amwf.uncensored.fullhd.1080p,benign,torcache.net,104.247.81.11
http://torcache.net/torrent/B1B2E589AFDCBBE4F2AA6066E79420F443EDCB2A.torrent?title=[kickass.to]grand.theft.auto.v.crack.only.v5.3dm.rocky.45.cpul,benign,torcache.net,104.247.81.11
skiwesterns.com/2011/,benign,skiwesterns.com,198.185.159.145
carolinafame.com/SCarolina/index.html,benign,carolinafame.com,15.197.142.173
capesand.com/,benign,capesand.com,3.64.163.50
askbiography.com/bio/Larry_Steele.html,benign,askbiography.com,127.0.0.1
newyorkstageandfilm.org/,benign,newyorkstageandfilm.org,185.230.63.171
mysoju.com/star/sawamura-ikki/,benign,mysoju.com,69.16.230.226
primeperformers.co.uk/presenters/greg-rusedski,benign,primeperformers.co.uk,23.227.38.65
celevs.com/movies/show.htm?idm=3213,benign,celevs.com,3.18.7.81
spokaneshock.com/tickets/,benign,spokaneshock.com,3.64.163.50
sportsrepmarketing.blogspot.com/,benign,sportsrepmarketing.blogspot.com,74.125.134.132
car-accident-law.org/texas/austin-attorneys-tx-4/,benign,car-accident-law.org,64.190.63.111
votelifecanada.blogspot.com/,benign,votelifecanada.blogspot.com,74.125.134.132
militaryphotos.net/forums/showthread.php?4059-Black-Watch-regiment,benign,militaryphotos.net,208.91.197.27
tapetrading.h11.ru/Skate%20America%201986%20(NTSC).html,benign,tapetrading.h11.ru,5.45.126.119
liveforfilms.com/2010/08/28/enemy-mine-1985-movie-review/,benign,liveforfilms.com,15.197.142.173
dublinflea.blogspot.com/,benign,dublinflea.blogspot.com,74.125.134.132
http://xossip.com/forumdisplay.php?s=1a0185aef96dc82d1f523a00d7134802&f=37&sort=dateline,benign,xossip.com,69.16.230.226
http://torcache.net/torrent/6F8850C2712F45EBE2B7113CFCB97AE116C50462.torrent?title=[kickass.to]penny.dreadful.s02e02.hdtv.x264.batv.ettv,benign,torcache.net,104.247.81.11
http://couchtuner.eu.com/2013/06/baby-daddy-s2-e2-theres-something-fitchy-going-on.html,benign,couchtuner.eu.com,64.190.63.111
hellomacon.com/,benign,hellomacon.com,75.2.26.18
canadalawyers.org/qc/longueuil-attorneys/1.htm,benign,canadalawyers.org,75.2.26.18
ballerwives.com/2009/08/14/nfl-star-michael-vicks-fiance-kijafa-frink/,benign,ballerwives.com,15.197.142.173
http://torcache.net/torrent/9CE37E39726CC18C1F1B73C3C9976FA7E6B7660F.torrent?title=[kickass.to]p90x3.dual.audio.workouts.nutrition.schedule,benign,torcache.net,104.247.81.11
jasonyoung.com/bio.html,benign,jasonyoung.com,76.223.105.230
freedomtowers.blogspot.com/,benign,freedomtowers.blogspot.com,74.125.134.132
abacci.com/wikipedia/mobileindex.php?let=J,benign,abacci.com,45.56.79.23
http://torcache.net/torrent/5D91EE27833FAB4E529F8E9F79461172B08C274B.torrent?title=[kickass.to]the.blacklist.2x15.spanish.espa%C3%91ol.hdtv.xvid.dvxt,benign,torcache.net,104.247.81.11
bestvegancookbooks.com/,benign,bestvegancookbooks.com,86.105.245.69
worldcup-streamingliveblogspo.blogspot.com/2011/05/enjoy-2011-stanley-cup-finals-vancouver.html,benign,worldcup-streamingliveblogspo.blogspot.com,74.125.134.132
123people.co.uk/s/john+neilson,benign,123people.co.uk,104.247.82.52
bestromancemovies.com/best-romantic-comedies.php,benign,bestromancemovies.com,13.248.216.40
docstoc.com/docs/26642202/US-District-Court-California-Northern-District-(Oakland)-CIVIL,benign,docstoc.com,34.102.136.180
collegesports-fans.com/apparel/apparel.php?city=Kansas+Jayhawks,benign,collegesports-fans.com,15.197.142.173
fineartsphotography.com/commercial.html,benign,fineartsphotography.com,75.2.26.18
pes-patch.com/2008/12/east-end-park-stadium-dunfermline-fife-scotland-by-ianscott42.html,benign,pes-patch.com,15.197.142.173
somethinglikefootball.blogspot.com/2009/08/inter-milan-2009-2010-squad-uefa.html,benign,somethinglikefootball.blogspot.com,74.125.134.132
btjunkie.org/torrent/Billy-Bragg-A-New-England-Live-Conan-O-Brien-2006/4324c9d3704615fa8c69a85516a72d7adc22d000cd15,benign,btjunkie.org,34.102.136.180
divxturka.net/divx-download/22446-one-night-mccools-2001-dvdrip.html,benign,divxturka.net,67.227.226.241
eighties.weebly.com/the-wanderers.html,benign,eighties.weebly.com,199.34.228.53
